,PCA1,PCA2,PCA3,geneid
1134,0.0,0.0,0.0,gene:Minc3s00636g15421
1135,0.0,0.0,0.0,gene:Minc3s00636g15422
1136,0.0,0.0,0.0,gene:Minc3s00636g15423
1137,0.01736499489982092,-0.01625323389435707,-0.0007206001476523784,gene:Minc3s00636g15424
1138,0.0,0.0,0.0,gene:Minc3s00636g15425
1139,0.0,0.0,0.0,gene:Minc3s00636g15426
1140,0.0,0.0,0.0,gene:Minc3s00636g15427
1141,0.0,0.0,0.0,gene:Minc3s00636g15428
1142,0.01736499489982092,-0.01625323389435707,-0.0007206001476523784,gene:Minc3s00636g15429
1143,0.049752424777729676,0.047808263885243604,0.0018280526883390719,gene:Minc3s00636g15430
1144,0.0,0.0,0.0,gene:Minc3s00636g15431
1145,0.0,0.0,0.0,gene:Minc3s00636g15432
1146,0.013267069664871237,0.014486537769455585,0.005323579923290283,gene:Minc3s00636g15433
1147,0.0,0.0,0.0,gene:Minc3s00636g15434
1148,0.02153923298935889,0.02005488933733477,0.004602129746810261,gene:Minc3s00636g15435
1149,0.03291061611979782,0.0014064207130848993,-0.011239751515358035,gene:Minc3s00636g15436
1150,0.0,0.0,0.0,gene:Minc3s00636g15437
1151,0.1341826185107467,0.0676590824003564,-0.021693670252709723,gene:Minc3s00636g15438
1152,0.0,0.0,0.0,gene:Minc3s00636g15439
1153,0.05795552769133773,-0.042725877186287634,0.00912689887132885,gene:Minc3s00636g15440
1154,0.0,0.0,0.0,gene:Minc3s00636g15441
1155,0.0,0.0,0.0,gene:Minc3s06372g39737
1156,0.0,0.0,0.0,gene:Minc3s06372g39738
1157,0.03144548037182908,-0.000102035411110994,-0.014061926343929531,gene:Minc3s04229g35789
1158,0.047775890310144814,0.013762824839845606,0.0007385850367336771,gene:Minc3s04229g35790
1159,0.036195125547610583,-0.030998011664518245,0.0013809745332667397,gene:Minc3s04229g35791
1160,0.0007325678739843717,0.0007542280620979467,0.0014110874142857482,gene:Minc3s04717g36867
1161,0.0,0.0,0.0,gene:Minc3s04223g35782
1162,0.0,0.0,0.0,gene:Minc3s01255g22133
1163,0.0007325678739843717,0.0007542280620979467,0.0014110874142857482,gene:Minc3s01255g22134
1164,0.11718364906507402,-0.046701088318999356,-0.02605239088795895,gene:Minc3s01255g22135
1165,0.07019254747326806,-0.06425870751533033,-0.0014713131763237656,gene:Minc3s01255g22136
1166,0.19485903606592664,-0.03545918766615317,-0.022121913489873118,gene:Minc3s01255g22137
1167,0.005941390925027521,0.006944257148476118,-0.008787294219567199,gene:Minc3s01255g22138
1168,0.04140394859865374,-0.024807982578140073,-0.008817407100586207,gene:Minc3s01255g22139
1169,0.13768829709292774,0.0034718951636490887,-0.005929149612833105,gene:Minc3s01255g22140
1170,0.0,0.0,0.0,gene:Minc3s01255g22141
1171,0.038119439170840964,0.00759644979946307,-0.021438133149210982,gene:Minc3s01255g22142
1172,0.0007325678739843717,0.0007542280620979467,0.0014110874142857482,gene:Minc3s01255g22143
1173,0.005941390925027521,0.006944257148476118,-0.008787294219567199,gene:Minc3s01255g22144
1174,0.045799355842559966,-0.020282614205552395,-0.00035088261487171724,gene:Minc3s01255g22145
1175,0.0,0.0,0.0,gene:Minc3s01255g22146
1176,0.0,0.0,0.0,gene:Minc3s01255g22147
1177,0.0,0.0,0.0,gene:Minc3s08680g42490
1178,0.0,0.0,0.0,gene:Minc3s02181g28723
1179,0.0,0.0,0.0,gene:Minc3s02181g28724
1180,0.03472998979964184,-0.03250646778871414,-0.001441200295304757,gene:Minc3s02181g28725
1181,0.028434360942739045,-0.0040293803111953255,0.000369717532780661,gene:Minc3s02181g28726
1182,0.023306385824848442,-0.009308976745880953,-0.009507894367219577,gene:Minc3s02181g28727
1183,0.01736499489982092,-0.01625323389435707,-0.0007206001476523784,gene:Minc3s02181g28728
1184,0.0,0.0,0.0,gene:Minc3s03704g34566
1185,0.0604434608785387,0.02385654478031247,0.008483659345968144,gene:Minc3s03704g34567
1186,0.0,0.0,0.0,gene:Minc3s00413g11891
1187,0.0,0.0,0.0,gene:Minc3s00413g11892
1188,0.0,0.0,0.0,gene:Minc3s00413g11893
1189,0.0,0.0,0.0,gene:Minc3s00413g11894
1190,0.0,0.0,0.0,gene:Minc3s00413g11895
1191,0.0,0.0,0.0,gene:Minc3s00413g11896
1192,0.0,0.0,0.0,gene:Minc3s00413g11897
1193,0.0,0.0,0.0,gene:Minc3s00413g11898
1194,0.0,0.0,0.0,gene:Minc3s00413g11899
1195,0.0,0.0,0.0,gene:Minc3s00413g11900
1196,0.0,0.0,0.0,gene:Minc3s00413g11901
1197,0.0,0.0,0.0,gene:Minc3s00413g11902
1198,0.0,0.0,0.0,gene:Minc3s00413g11903
1199,0.0,0.0,0.0,gene:Minc3s00413g11904
1200,0.0,0.0,0.0,gene:Minc3s00413g11905
1201,0.18173228762227112,-0.08263891294640546,-0.004225705288058365,gene:Minc3s00413g11906
1202,0.01736499489982092,-0.01625323389435707,-0.0007206001476523784,gene:Minc3s00413g11907
1203,0.0,0.0,0.0,gene:Minc3s00413g11908
1204,0.01736499489982092,-0.01625323389435707,-0.0007206001476523784,gene:Minc3s00413g11909
1205,0.0,0.0,0.0,gene:Minc3s00413g11910
1206,0.0,0.0,0.0,gene:Minc3s00413g11911
1207,0.0,0.0,0.0,gene:Minc3s10949g44490
1208,0.0,0.0,0.0,gene:Minc3s10949g44491
1209,0.0,0.0,0.0,gene:Minc3s06107g39339
1210,0.0,0.0,0.0,gene:Minc3s04979g37374
1211,0.0,0.0,0.0,gene:Minc3s02686g31189
1212,0.0,0.0,0.0,gene:Minc3s02686g31190
1213,0.0,0.0,0.0,gene:Minc3s03673g34493
1214,0.005127975117890602,0.005279596434685627,0.009877611900000237,gene:Minc3s03673g34494
1215,0.0,0.0,0.0,gene:Minc3s03673g34495
1216,0.0,0.0,0.0,gene:Minc3s01130g21004
1217,0.005941390925027521,0.006944257148476118,-0.008787294219567199,gene:Minc3s01130g21005
1218,0.0,0.0,0.0,gene:Minc3s01130g21006
1219,0.0,0.0,0.0,gene:Minc3s01130g21007
1220,0.0007325678739843717,0.0007542280620979467,0.0014110874142857482,gene:Minc3s01130g21008
1221,0.005941390925027521,0.006944257148476118,-0.008787294219567199,gene:Minc3s01130g21009
1222,0.025504089446801558,-0.007046292559587113,-0.0052746321243623325,gene:Minc3s01130g21010
1223,0.0,0.0,0.0,gene:Minc3s01130g21011
1224,0.0,0.0,0.0,gene:Minc3s00686g16067
1225,0.002197703621953115,0.0022626841862938398,0.0042332622428572445,gene:Minc3s00686g16068
1226,0.23813729655392327,-0.061646216664769576,0.05359791578781066,gene:Minc3s00686g16069
1227,0.0,0.0,0.0,gene:Minc3s00686g16070
1228,0.018556740649066934,0.0215869995075263,-0.024950795244415847,gene:Minc3s00686g16071
1229,0.0,0.0,0.0,gene:Minc3s00686g16072
1230,0.0,0.0,0.0,gene:Minc3s00686g16073
1231,0.0,0.0,0.0,gene:Minc3s00686g16074
1232,0.0,0.0,0.0,gene:Minc3s00686g16075
1233,0.0,0.0,0.0,gene:Minc3s00686g16076
1234,0.053286730448708776,-0.010919468281187839,-0.026391995539720603,gene:Minc3s00686g16077
1235,0.0,0.0,0.0,gene:Minc3s00686g16078
1236,0.0,0.0,0.0,gene:Minc3s00686g16079
1237,0.02176040214372715,-0.01172786552176939,0.00774592433806211,gene:Minc3s00686g16080
1238,0.0,0.0,0.0,gene:Minc3s09633g43399
1239,0.0007325678739843717,0.0007542280620979467,0.0014110874142857482,gene:Minc3s09633g43400
1240,0.0,0.0,0.0,gene:Minc3s07523g41228
1241,0.02661498726289502,0.029883508190603713,-0.009428833687272618,gene:Minc3s07523g41229
1242,0.0,0.0,0.0,gene:Minc3s07523g41230
1243,0.0,0.0,0.0,gene:Minc3s03176g33042
1244,0.0,0.0,0.0,gene:Minc3s03176g33043
1245,0.0,0.0,0.0,gene:Minc3s10758g44342
1246,0.0,0.0,0.0,gene:Minc3s10758g44343
1247,0.12138469652999025,0.09828681672668631,0.017558783461959472,gene:Minc3s01599g25014
1248,0.028160970944016313,0.032302396966492154,-0.026682652392554306,gene:Minc3s01599g25015
1249,0.0,0.0,0.0,gene:Minc3s01599g25016
1250,0.0,0.0,0.0,gene:Minc3s01599g25017
1251,0.0,0.0,0.0,gene:Minc3s01599g25018
1252,0.01736499489982092,-0.01625323389435707,-0.0007206001476523784,gene:Minc3s01599g25019
1253,0.0,0.0,0.0,gene:Minc3s02981g32299
1254,0.0,0.0,0.0,gene:Minc3s02981g32300
1255,0.0,0.0,0.0,gene:Minc3s08581g42393
1256,0.0,0.0,0.0,gene:Minc3s04250g35854
1257,0.0,0.0,0.0,gene:Minc3s00804g17562
1258,0.0007325678739843717,0.0007542280620979467,0.0014110874142857482,gene:Minc3s00804g17563
1259,0.0,0.0,0.0,gene:Minc3s00804g17564
1260,0.00439540724390623,0.0045253683725876796,0.008466524485714489,gene:Minc3s00804g17565
1261,0.021977036219531152,0.0226268418629384,0.04233262242857245,gene:Minc3s00804g17566
1262,0.00879081448781246,0.009050736745175359,0.016933048971428978,gene:Minc3s00804g17567
1263,0.01318622173171869,0.01357610511776304,0.025399573457143467,gene:Minc3s00804g17568
1264,0.012534501790886866,0.013732309707357638,0.003912492509004535,gene:Minc3s00804g17569
1265,0.037660261295579325,-0.029489555540322353,0.004203149361838236,gene:Minc3s00804g17570
1266,0.0,0.0,0.0,gene:Minc3s00804g17571
1267,0.0,0.0,0.0,gene:Minc3s00804g17572
1268,0.0,0.0,0.0,gene:Minc3s03409g33759
1269,0.0,0.0,0.0,gene:Minc3s00999g19717
1270,0.0,0.0,0.0,gene:Minc3s00999g19718
1271,0.0007325678739843717,0.0007542280620979467,0.0014110874142857482,gene:Minc3s00999g19719
1272,0.002197703621953115,0.0022626841862938398,0.0042332622428572445,gene:Minc3s00999g19720
1273,0.019289308523051305,0.02234122756962425,-0.0235397078301301,gene:Minc3s00999g19721
1274,0.0014651357479687434,0.0015084561241958934,0.0028221748285714963,gene:Minc3s00999g19722
1275,0.02176040214372715,-0.01172786552176939,0.00774592433806211,gene:Minc3s00999g19723
1276,0.01736499489982092,-0.01625323389435707,-0.0007206001476523784,gene:Minc3s00999g19724
1277,0.00439540724390623,0.0045253683725876796,0.008466524485714489,gene:Minc3s00999g19725
1278,0.0,0.0,0.0,gene:Minc3s00999g19726
1279,0.0,0.0,0.0,gene:Minc3s00999g19727
1280,0.0,0.0,0.0,gene:Minc3s01365g23166
1281,0.0,0.0,0.0,gene:Minc3s01365g23167
1282,0.0,0.0,0.0,gene:Minc3s01365g23168
1283,0.0,0.0,0.0,gene:Minc3s01365g23169
1284,0.0007325678739843717,0.0007542280620979467,0.0014110874142857482,gene:Minc3s01365g23170
1285,0.0,0.0,0.0,gene:Minc3s01365g23171
1286,0.0,0.0,0.0,gene:Minc3s01365g23172
1287,0.0014651357479687434,0.0015084561241958934,0.0028221748285714963,gene:Minc3s01365g23173
1288,0.0029302714959374867,0.003016912248391787,0.005644349657142993,gene:Minc3s01365g23174
1289,0.0007325678739843717,0.0007542280620979467,0.0014110874142857482,gene:Minc3s01365g23175
1290,0.06544290229748655,-0.03336273126192307,-0.016914214053520036,gene:Minc3s01365g23176
1291,0.01033679816893375,0.011469625521063799,-0.00032076973385271,gene:Minc3s01365g23177
1292,0.0,0.0,0.0,gene:Minc3s01365g23178
1293,0.0,0.0,0.0,gene:Minc3s03584g34246
1294,0.0,0.0,0.0,gene:Minc3s03584g34247
1295,0.0014651357479687434,0.0015084561241958934,0.0028221748285714963,gene:Minc3s03584g34248
1296,0.018830130647789663,-0.014744777770161177,0.002101574680919118,gene:Minc3s02287g29275
1297,0.0,0.0,0.0,gene:Minc3s02287g29276
1298,0.0535601204474315,-0.04725124555887531,0.0006603743856143613,gene:Minc3s01759g26102
1299,0.02623665732078593,-0.006292064497489166,-0.003863544710076584,gene:Minc3s01759g26103
1300,0.0029302714959374867,0.003016912248391787,0.005644349657142993,gene:Minc3s07389g41063
1301,0.0,0.0,0.0,gene:Minc3s06286g39607
1302,0.05732789976073973,0.029027244717394773,-0.02490184744548789,gene:Minc3s06286g39608
1303,0.0007325678739843717,0.0007542280620979467,0.0014110874142857482,gene:Minc3s01188g21518
1304,0.0,0.0,0.0,gene:Minc3s01188g21519
1305,0.07780845577835961,0.007603310885955405,0.007763059198315766,gene:Minc3s01188g21520
1306,0.0,0.0,0.0,gene:Minc3s01188g21521
1307,0.0,0.0,0.0,gene:Minc3s01188g21522
1308,0.0,0.0,0.0,gene:Minc3s01188g21523
1309,0.023225537891695895,-0.010219409397573497,0.010568099166633607,gene:Minc3s01188g21524
1310,0.01736499489982092,-0.01625323389435707,-0.0007206001476523784,gene:Minc3s01188g21525
1311,0.0007325678739843717,0.0007542280620979467,0.0014110874142857482,gene:Minc3s01188g21526
1312,0.0007325678739843717,0.0007542280620979467,0.0014110874142857482,gene:Minc3s01188g21527
1313,0.011882781850055042,0.013888514296952236,-0.017574588439134398,gene:Minc3s01188g21528
1314,0.0007325678739843717,0.0007542280620979467,0.0014110874142857482,gene:Minc3s01188g21529
1315,0.0,0.0,0.0,gene:Minc3s01188g21530
1316,0.01736499489982092,-0.01625323389435707,-0.0007206001476523784,gene:Minc3s01188g21531
1317,0.0,0.0,0.0,gene:Minc3s08602g42416
1318,0.0,0.0,0.0,gene:Minc3s10675g44264
1319,0.0,0.0,0.0,gene:Minc3s05090g37574
1320,0.018097562773805292,-0.015499005832259122,0.0006904872666333698,gene:Minc3s00953g19235
1321,0.018097562773805292,-0.015499005832259122,0.0006904872666333698,gene:Minc3s00953g19236
1322,0.0,0.0,0.0,gene:Minc3s00953g19237
1323,0.0007325678739843717,0.0007542280620979467,0.0014110874142857482,gene:Minc3s00953g19238
1324,0.0007325678739843717,0.0007542280620979467,0.0014110874142857482,gene:Minc3s00953g19239
1325,0.029247776749875963,-0.002364719597404834,-0.018295188586786776,gene:Minc3s00953g19240
1326,0.0,0.0,0.0,gene:Minc3s00953g19241
1327,0.0007325678739843717,0.0007542280620979467,0.0014110874142857482,gene:Minc3s00953g19242
1328,0.0,0.0,0.0,gene:Minc3s00953g19243
1329,0.0,0.0,0.0,gene:Minc3s00953g19244
1330,0.019562698521774037,-0.01399054970806323,0.003512662095204866,gene:Minc3s00953g19245
1331,0.0,0.0,0.0,gene:Minc3s07653g41363
1332,0.0,0.0,0.0,gene:Minc3s07653g41364
1333,0.0,0.0,0.0,gene:Minc3s07653g41365
1334,0.0,0.0,0.0,gene:Minc3s04332g36049
1335,0.05518241698314108,0.02221553811251762,-0.005226534354262026,gene:Minc3s02647g31034
1336,0.018097562773805292,-0.015499005832259122,0.0006904872666333698,gene:Minc3s02647g31035
1337,0.010255950235781203,0.010559192869371254,0.019755223800000474,gene:Minc3s02647g31036
1338,0.0,0.0,0.0,gene:Minc3s02647g31037
1339,0.007406526672996265,0.008452713272672012,-0.0059651193909957025,gene:Minc3s02647g31038
1340,0.0,0.0,0.0,gene:Minc3s08592g42407
1341,0.002197703621953115,0.0022626841862938398,0.0042332622428572445,gene:Minc3s08592g42408
1342,0.0,0.0,0.0,gene:Minc3s05783g38826
1343,0.0,0.0,0.0,gene:Minc3s06785g40312
1344,0.0,0.0,0.0,gene:Minc3s06785g40313
1345,0.0014651357479687434,0.0015084561241958934,0.0028221748285714963,gene:Minc3s04259g35869
1346,0.0,0.0,0.0,gene:Minc3s04259g35870
1347,0.0007325678739843717,0.0007542280620979467,0.0014110874142857482,gene:Minc3s04259g35871
1348,0.03472998979964184,-0.03250646778871414,-0.001441200295304757,gene:Minc3s04259g35872
1349,0.0,0.0,0.0,gene:Minc3s00635g15405
1350,0.0,0.0,0.0,gene:Minc3s00635g15406
1351,0.0,0.0,0.0,gene:Minc3s00635g15407
1352,0.0,0.0,0.0,gene:Minc3s00635g15408
1353,0.0,0.0,0.0,gene:Minc3s00635g15409
1354,0.0,0.0,0.0,gene:Minc3s00635g15410
1355,0.0,0.0,0.0,gene:Minc3s00635g15411
1356,0.0,0.0,0.0,gene:Minc3s00635g15412
1357,0.0,0.0,0.0,gene:Minc3s00635g15413
1358,0.0,0.0,0.0,gene:Minc3s00635g15414
1359,0.0,0.0,0.0,gene:Minc3s00635g15415
1360,0.0,0.0,0.0,gene:Minc3s00635g15416
1361,0.0,0.0,0.0,gene:Minc3s00635g15417
1362,0.039125397043548074,-0.02798109941612646,0.007025324190409732,gene:Minc3s00635g15418
1363,0.0,0.0,0.0,gene:Minc3s00635g15419
1364,0.0,0.0,0.0,gene:Minc3s01983g27581
1365,0.0014651357479687434,0.0015084561241958934,0.0028221748285714963,gene:Minc3s01983g27582
1366,0.0,0.0,0.0,gene:Minc3s01983g27583
1367,0.0,0.0,0.0,gene:Minc3s01124g20947
1368,0.0,0.0,0.0,gene:Minc3s01124g20948
1369,0.0,0.0,0.0,gene:Minc3s01124g20949
1370,0.0,0.0,0.0,gene:Minc3s01124g20950
1371,0.0,0.0,0.0,gene:Minc3s01124g20951
1372,0.0,0.0,0.0,gene:Minc3s01124g20952
1373,0.0,0.0,0.0,gene:Minc3s01124g20953
1374,0.0,0.0,0.0,gene:Minc3s11923g45237
1375,0.0,0.0,0.0,gene:Minc3s03432g33818
1376,0.0,0.0,0.0,gene:Minc3s03432g33819
1377,0.0,0.0,0.0,gene:Minc3s03432g33820
1378,0.0,0.0,0.0,gene:Minc3s03432g33821
1379,0.0,0.0,0.0,gene:Minc3s03432g33822
1380,0.0,0.0,0.0,gene:Minc3s03432g33823
1381,0.0,0.0,0.0,gene:Minc3s04080g35429
1382,0.0007325678739843717,0.0007542280620979467,0.0014110874142857482,gene:Minc3s04080g35430
1383,0.0007325678739843717,0.0007542280620979467,0.0014110874142857482,gene:Minc3s04080g35431
1384,0.025423241513649008,-0.007956725211279657,0.014801361409490852,gene:Minc3s04080g35432
1385,0.0,0.0,0.0,gene:Minc3s05583g38479
1386,0.0,0.0,0.0,gene:Minc3s05583g38480
1387,0.0,0.0,0.0,gene:Minc3s03128g32889
1388,0.0007325678739843717,0.0007542280620979467,0.0014110874142857482,gene:Minc3s03128g32890
1389,0.0,0.0,0.0,gene:Minc3s03128g32891
1390,0.0,0.0,0.0,gene:Minc3s11234g44740
1391,0.036195125547610583,-0.030998011664518245,0.0013809745332667397,gene:Minc3s01484g24180
1392,0.008871662420965008,0.009961169396867905,-0.0031429445624242057,gene:Minc3s01484g24181
1393,0.0,0.0,0.0,gene:Minc3s01484g24182
1394,0.0,0.0,0.0,gene:Minc3s01484g24183
1395,0.0,0.0,0.0,gene:Minc3s01484g24184
1396,0.0,0.0,0.0,gene:Minc3s01484g24185
1397,0.0,0.0,0.0,gene:Minc3s01484g24186
1398,0.0,0.0,0.0,gene:Minc3s01484g24187
1399,0.0,0.0,0.0,gene:Minc3s01484g24188
1400,0.0,0.0,0.0,gene:Minc3s04249g35851
1401,0.035462557673626216,-0.03175223972661619,-3.011288101900865e-05,gene:Minc3s04249g35852
1402,0.0,0.0,0.0,gene:Minc3s04249g35853
1403,0.0,0.0,0.0,gene:Minc3s00224g07951
1404,0.01736499489982092,-0.01625323389435707,-0.0007206001476523784,gene:Minc3s00224g07952
1405,0.005941390925027521,0.006944257148476118,-0.008787294219567199,gene:Minc3s00224g07953
1406,0.008139094546980636,0.009206941334769958,-0.004554031976709954,gene:Minc3s00224g07954
1407,0.0007325678739843717,0.0007542280620979467,0.0014110874142857482,gene:Minc3s00224g07955
1408,0.03217804824581345,0.0006521926509869528,-0.012650838929643783,gene:Minc3s00224g07956
1409,0.037660261295579325,-0.029489555540322353,0.004203149361838236,gene:Minc3s00224g07957
1410,0.0007325678739843717,0.0007542280620979467,0.0014110874142857482,gene:Minc3s00224g07958
1411,0.0,0.0,0.0,gene:Minc3s00224g07959
1412,0.0007325678739843717,0.0007542280620979467,0.0014110874142857482,gene:Minc3s00224g07960
1413,0.0,0.0,0.0,gene:Minc3s00224g07961
1414,0.0,0.0,0.0,gene:Minc3s00224g07962
1415,0.0,0.0,0.0,gene:Minc3s00224g07963
1416,0.003662839369921858,0.0037711403104897334,0.007055437071428741,gene:Minc3s00224g07964
1417,0.09916511651100146,0.07292867690867028,0.03545414163494657,gene:Minc3s00224g07965
1418,0.0,0.0,0.0,gene:Minc3s00224g07966
1419,0.0,0.0,0.0,gene:Minc3s00224g07967
1420,0.005941390925027521,0.006944257148476118,-0.008787294219567199,gene:Minc3s00224g07968
1421,0.0,0.0,0.0,gene:Minc3s00224g07969
1422,0.0,0.0,0.0,gene:Minc3s00224g07970
1423,0.0,0.0,0.0,gene:Minc3s00224g07971
1424,0.0,0.0,0.0,gene:Minc3s00224g07972
1425,0.0,0.0,0.0,gene:Minc3s00224g07973
1426,0.0,0.0,0.0,gene:Minc3s00224g07974
1427,0.0,0.0,0.0,gene:Minc3s00224g07975
1428,0.0,0.0,0.0,gene:Minc3s00224g07976
1429,0.0,0.0,0.0,gene:Minc3s00224g07977
1430,0.018097562773805292,-0.015499005832259122,0.0006904872666333698,gene:Minc3s00224g07978
1431,0.018830130647789663,-0.014744777770161177,0.002101574680919118,gene:Minc3s00224g07979
1432,0.018475892715914388,0.020676566855833755,-0.004874801710562664,gene:Minc3s00224g07980
1433,0.0,0.0,0.0,gene:Minc3s00224g07981
1434,0.0,0.0,0.0,gene:Minc3s06973g40567
1435,0.0,0.0,0.0,gene:Minc3s00163g06454
1436,0.047561973599485254,0.016490981955043834,0.016981996770356934,gene:Minc3s00163g06455
1437,0.0,0.0,0.0,gene:Minc3s00163g06456
1438,0.0007325678739843717,0.0007542280620979467,0.0014110874142857482,gene:Minc3s00163g06457
1439,0.0,0.0,0.0,gene:Minc3s00163g06458
1440,0.0,0.0,0.0,gene:Minc3s00163g06459
1441,0.0,0.0,0.0,gene:Minc3s00163g06460
1442,0.09908155121270448,0.03493537975707172,0.004700025344666167,gene:Minc3s00163g06461
1443,0.023306385824848442,-0.009308976745880953,-0.009507894367219577,gene:Minc3s00163g06462
1444,0.0,0.0,0.0,gene:Minc3s00163g06463
1445,0.01736499489982092,-0.01625323389435707,-0.0007206001476523784,gene:Minc3s00163g06464
1446,0.0,0.0,0.0,gene:Minc3s00163g06465
1447,0.0,0.0,0.0,gene:Minc3s00163g06466
1448,0.0,0.0,0.0,gene:Minc3s00163g06467
1449,0.0007325678739843717,0.0007542280620979467,0.0014110874142857482,gene:Minc3s00163g06468
1450,0.0,0.0,0.0,gene:Minc3s00163g06469
1451,0.005127975117890602,0.005279596434685627,0.009877611900000237,gene:Minc3s00163g06470
1452,0.0,0.0,0.0,gene:Minc3s00163g06471
1453,0.0,0.0,0.0,gene:Minc3s00163g06472
1454,0.0,0.0,0.0,gene:Minc3s00163g06473
1455,0.0,0.0,0.0,gene:Minc3s00163g06474
1456,0.0,0.0,0.0,gene:Minc3s00163g06475
1457,0.0,0.0,0.0,gene:Minc3s00163g06476
1458,0.0,0.0,0.0,gene:Minc3s00163g06477
1459,0.0,0.0,0.0,gene:Minc3s00163g06478
1460,0.0,0.0,0.0,gene:Minc3s00163g06479
1461,0.14038509494653612,-0.12851741503066066,-0.0029426263526475312,gene:Minc3s00163g06480
1462,0.0,0.0,0.0,gene:Minc3s00163g06481
1463,0.0,0.0,0.0,gene:Minc3s00163g06482
1464,0.0,0.0,0.0,gene:Minc3s00163g06483
1465,0.0007325678739843717,0.0007542280620979467,0.0014110874142857482,gene:Minc3s00163g06484
1466,0.018830130647789663,-0.014744777770161177,0.002101574680919118,gene:Minc3s00163g06485
1467,0.02227180086334326,0.020809117399432718,0.006013217161096009,gene:Minc3s09595g43359
1468,0.0,0.0,0.0,gene:Minc3s07937g41715
1469,0.0,0.0,0.0,gene:Minc3s09499g43264
1470,0.01736499489982092,-0.01625323389435707,-0.0007206001476523784,gene:Minc3s09499g43265
1471,0.005941390925027521,0.006944257148476118,-0.008787294219567199,gene:Minc3s10504g44133
1472,0.0,0.0,0.0,gene:Minc3s02682g31170
1473,0.0,0.0,0.0,gene:Minc3s02682g31171
1474,0.33583567202980713,0.3391851700745393,-0.3274380501094762,gene:Minc3s02682g31172
1475,0.0007325678739843717,0.0007542280620979467,0.0014110874142857482,gene:Minc3s02682g31173
1476,0.005941390925027521,0.006944257148476118,-0.008787294219567199,gene:Minc3s06461g39843
1477,0.0269692251947703,-0.00553783643539122,-0.002452457295790836,gene:Minc3s06461g39844
1478,0.0,0.0,0.0,gene:Minc3s00648g15584
1479,0.0,0.0,0.0,gene:Minc3s00648g15585
1480,0.003662839369921858,0.0037711403104897334,0.007055437071428741,gene:Minc3s00648g15586
1481,0.0,0.0,0.0,gene:Minc3s00648g15587
1482,0.0,0.0,0.0,gene:Minc3s00648g15588
1483,0.0,0.0,0.0,gene:Minc3s00648g15589
1484,0.0,0.0,0.0,gene:Minc3s00648g15590
1485,0.0,0.0,0.0,gene:Minc3s00648g15591
1486,0.0007325678739843717,0.0007542280620979467,0.0014110874142857482,gene:Minc3s00648g15592
1487,0.0,0.0,0.0,gene:Minc3s00648g15593
1488,0.002197703621953115,0.0022626841862938398,0.0042332622428572445,gene:Minc3s00648g15594
1489,0.0,0.0,0.0,gene:Minc3s00648g15595
1490,0.0,0.0,0.0,gene:Minc3s00648g15596
1491,0.0,0.0,0.0,gene:Minc3s08596g42412
1492,0.0,0.0,0.0,gene:Minc3s07289g40950
1493,0.0,0.0,0.0,gene:Minc3s07289g40951
1494,0.0,0.0,0.0,gene:Minc3s06235g39534
1495,0.0,0.0,0.0,gene:Minc3s02078g28139
1496,0.002197703621953115,0.0022626841862938398,0.0042332622428572445,gene:Minc3s02078g28140
1497,0.0,0.0,0.0,gene:Minc3s02078g28141
1498,0.0,0.0,0.0,gene:Minc3s02078g28142
1499,0.03472998979964184,-0.03250646778871414,-0.001441200295304757,gene:Minc3s02078g28143
1500,0.0,0.0,0.0,gene:Minc3s02078g28144
1501,0.0,0.0,0.0,gene:Minc3s00225g07982
1502,0.0,0.0,0.0,gene:Minc3s00225g07983
1503,0.0,0.0,0.0,gene:Minc3s00225g07984
1504,0.0,0.0,0.0,gene:Minc3s00225g07985
1505,0.0,0.0,0.0,gene:Minc3s00225g07986
1506,0.0,0.0,0.0,gene:Minc3s00225g07987
1507,0.0,0.0,0.0,gene:Minc3s00225g07988
1508,0.0,0.0,0.0,gene:Minc3s00225g07989
1509,0.0,0.0,0.0,gene:Minc3s00225g07990
1510,0.0,0.0,0.0,gene:Minc3s00225g07991
1511,0.0,0.0,0.0,gene:Minc3s00225g07992
1512,0.0,0.0,0.0,gene:Minc3s00225g07993
1513,0.0,0.0,0.0,gene:Minc3s00225g07994
1514,0.0,0.0,0.0,gene:Minc3s00225g07995
1515,0.0,0.0,0.0,gene:Minc3s00225g07996
1516,0.0,0.0,0.0,gene:Minc3s00225g07997
1517,0.0,0.0,0.0,gene:Minc3s00225g07998
1518,0.0,0.0,0.0,gene:Minc3s00225g07999
1519,0.0,0.0,0.0,gene:Minc3s00225g08000
1520,0.0,0.0,0.0,gene:Minc3s00225g08001
1521,0.0,0.0,0.0,gene:Minc3s00225g08002
1522,0.0,0.0,0.0,gene:Minc3s00225g08003
1523,0.0,0.0,0.0,gene:Minc3s00225g08004
1524,0.0,0.0,0.0,gene:Minc3s00225g08005
1525,0.0,0.0,0.0,gene:Minc3s00225g08006
1526,0.0,0.0,0.0,gene:Minc3s00225g08007
1527,0.0,0.0,0.0,gene:Minc3s00225g08008
1528,0.0,0.0,0.0,gene:Minc3s00225g08009
1529,0.0,0.0,0.0,gene:Minc3s00225g08010
1530,0.0,0.0,0.0,gene:Minc3s00225g08011
1531,0.0,0.0,0.0,gene:Minc3s11014g44548
1532,0.006593110865859345,0.00678805255888152,0.012699786728571734,gene:Minc3s07044g40655
